generation, x, y, fitness
4, 10,2, 15
4, 11,2, 15
4, 12,2, 14
4, 13,2, 15
4, 14,2, 14
4, 15,2, 15
4, 16,2, 13
4, 17,2, 15
4, 18,2, 15
4, 19,2, 15
4, 20,2, 14
4, 21,2, 14
4, 22,2, 12
4, 23,2, 13
4, 24,2, 15
4, 25,2, 14
4, 26,2, 15
4, 27,2, 14
4, 28,2, 15
4, 29,2, 15
4, 30,2, 14
4, 31,2, 15
4, 32,2, 15
4, 33,2, 15
4, 34,2, 15
4, 35,2, 14
4, 36,2, 14
4, 37,2, 14
4, 38,2, 15
4, 39,2, 14
4, 0,3, 15
4, 1,3, 15
4, 2,3, 14
4, 3,3, 13
4, 4,3, 14
4, 5,3, 15
4, 6,3, 15
4, 7,3, 15
4, 8,3, 15
4, 9,3, 15
4, 10,3, 15
4, 11,3, 15
4, 12,3, 15
4, 13,3, 14
4, 14,3, 15
4, 15,3, 15
4, 16,3, 15
4, 17,3, 15
4, 18,3, 14
4, 19,3, 14
4, 20,3, 14
4, 21,3, 12
4, 22,3, 14
4, 23,3, 15
4, 24,3, 15
4, 25,3, 15
4, 26,3, 15
4, 27,3, 15
4, 28,3, 15
4, 29,3, 15
4, 30,3, 14
4, 31,3, 15
4, 32,3, 15
4, 33,3, 15
4, 34,3, 15
4, 35,3, 15
4, 36,3, 14
4, 37,3, 14
4, 38,3, 11
4, 39,3, 15
4, 0,4, 14
4, 1,4, 15
4, 2,4, 15
4, 3,4, 15
4, 4,4, 14
4, 5,4, 14
4, 6,4, 15
4, 7,4, 15
4, 8,4, 15
4, 9,4, 15
4, 10,4, 15
4, 11,4, 15
4, 12,4, 15
4, 13,4, 15
4, 14,4, 15
4, 15,4, 15
4, 16,4, 14
4, 17,4, 15
4, 18,4, 13
4, 19,4, 14
4, 20,4, 15
4, 21,4, 15
4, 22,4, 12
4, 23,4, 14
4, 24,4, 14
4, 25,4, 15
4, 26,4, 13
4, 27,4, 15
4, 28,4, 15
4, 29,4, 15
4, 30,4, 15
4, 31,4, 15
4, 32,4, 14
4, 33,4, 14
4, 34,4, 15
4, 35,4, 14
4, 36,4, 13
4, 37,4, 13
4, 38,4, 14
4, 39,4, 15
5, 0,0, 15
5, 1,0, 15
5, 2,0, 15
5, 3,0, 15
5, 4,0, 15
5, 5,0, 15
5, 6,0, 14
5, 7,0, 15
5, 8,0, 15
5, 9,0, 15
5, 10,0, 15
5, 11,0, 15
5, 12,0, 15
5, 13,0, 15
5, 14,0, 15
5, 15,0, 15
5, 16,0, 15
5, 17,0, 15
5, 18,0, 14
5, 19,0, 15
5, 20,0, 13
5, 21,0, 15
5, 22,0, 15
5, 23,0, 14
5, 24,0, 15
5, 25,0, 15
5, 26,0, 15
5, 27,0, 15
5, 28,0, 15
5, 29,0, 14
5, 30,0, 15
5, 31,0, 14
5, 32,0, 15
5, 33,0, 15
5, 34,0, 15
5, 35,0, 15
5, 36,0, 15
5, 37,0, 15
5, 38,0, 15
5, 39,0, 15
5, 0,1, 15
5, 1,1, 14
5, 2,1, 15
5, 3,1, 15
5, 4,1, 15
5, 5,1, 15
5, 6,1, 15
5, 7,1, 15
5, 8,1, 15
5, 9,1, 15
5, 10,1, 15
5, 11,1, 15
5, 12,1, 15
5, 13,1, 15
5, 14,1, 15
5, 15,1, 10
5, 16,1, 14
5, 17,1, 15
5, 18,1, 15
5, 19,1, 15
5, 20,1, 14
5, 21,1, 15
5, 22,1, 15
5, 23,1, 14
5, 24,1, 10
5, 25,1, 15
5, 26,1, 15
5, 27,1, 15
5, 28,1, 15
5, 29,1, 15
5, 30,1, 15
5, 31,1, 15
5, 32,1, 15
5, 33,1, 15
5, 34,1, 15
5, 35,1, 15
5, 36,1, 15
5, 37,1, 14
5, 38,1, 15
5, 39,1, 15
5, 0,2, 15
5, 1,2, 15
5, 2,2, 15
5, 3,2, 15
5, 4,2, 15
5, 5,2, 14
5, 6,2, 15
5, 7,2, 15
5, 8,2, 15
5, 9,2, 15
5, 10,2, 15
5, 11,2, 15
5, 12,2, 14
5, 13,2, 15
5, 14,2, 14
5, 15,2, 15
5, 16,2, 13
5, 17,2, 15
5, 18,2, 15
5, 19,2, 15
5, 20,2, 14
5, 21,2, 14
5, 22,2, 14
5, 23,2, 15
5, 24,2, 15
5, 25,2, 14
5, 26,2, 15
5, 27,2, 14
5, 28,2, 15
5, 29,2, 15
5, 30,2, 14
5, 31,2, 15
5, 32,2, 15
5, 33,2, 15
5, 34,2, 15
5, 35,2, 14
5, 36,2, 15
5, 37,2, 14
5, 38,2, 15
5, 39,2, 14
5, 0,3, 15
5, 1,3, 15
5, 2,3, 14
5, 3,3, 15
5, 4,3, 14
5, 5,3, 15
5, 6,3, 15
5, 7,3, 15
5, 8,3, 15
5, 9,3, 15
5, 10,3, 15
5, 11,3, 15
5, 12,3, 15
5, 13,3, 15
5, 14,3, 15
5, 15,3, 15
5, 16,3, 15
5, 17,3, 15
5, 18,3, 14
5, 19,3, 15
5, 20,3, 14
5, 21,3, 12
5, 22,3, 14
5, 23,3, 15
5, 24,3, 15
5, 25,3, 15
5, 26,3, 15
5, 27,3, 15
5, 28,3, 15
5, 29,3, 15
5, 30,3, 15
5, 31,3, 15
5, 32,3, 15
5, 33,3, 15
5, 34,3, 15
5, 35,3, 15
5, 36,3, 14
5, 37,3, 15
5, 38,3, 11
5, 39,3, 15
5, 0,4, 14
5, 1,4, 15
5, 2,4, 15
5, 3,4, 15
5, 4,4, 15
5, 5,4, 14
5, 6,4, 15
5, 7,4, 15
5, 8,4, 15
5, 9,4, 15
5, 10,4, 15
5, 11,4, 15
5, 12,4, 15
5, 13,4, 15
5, 14,4, 15
5, 15,4, 15
5, 16,4, 15
5, 17,4, 15
5, 18,4, 13
5, 19,4, 14
5, 20,4, 15
5, 21,4, 15
5, 22,4, 13
5, 23,4, 14
5, 24,4, 15
5, 25,4, 15
5, 26,4, 15
5, 27,4, 15
5, 28,4, 15
5, 29,4, 15
5, 30,4, 15
5, 31,4, 15
5, 32,4, 15
5, 33,4, 14
5, 34,4, 15
5, 35,4, 14
5, 36,4, 14
5, 37,4, 14
5, 38,4, 14
5, 39,4, 15
